"Stunden","FR.stadteinwärts","FR.stadtauswärts","noOfBikes","temp","wind","weather","date","year","month","day","weekday","hour","wind_log"
"12/2/2016 19:00",301,345,646,0,0,"Nebel",2016-12-02 19:00:00,2016,12,2,"Fri",19,-Inf
"12/2/2016 20:00",219,347,566,-1,0,"Nebel",2016-12-02 20:00:00,2016,12,2,"Fri",20,-Inf
"12/2/2016 21:00",148,347,495,-2,0,"Nebel",2016-12-02 21:00:00,2016,12,2,"Fri",21,-Inf
"12/2/2016 22:00",125,259,384,-2,0,"Nebel",2016-12-02 22:00:00,2016,12,2,"Fri",22,-Inf
"12/2/2016 23:00",83,246,329,-3,0,"Nebel",2016-12-02 23:00:00,2016,12,2,"Fri",23,-Inf
"12/3/2016 0:00",71,197,268,-2,2,"Nebel",2016-12-03 00:00:00,2016,12,3,"Sat",0,0.693147180559945
"12/3/2016 1:00",93,189,282,-3,2,"Nebel",2016-12-03 01:00:00,2016,12,3,"Sat",1,0.693147180559945
"12/3/2016 2:00",68,120,188,-3,2,NA,2016-12-03 02:00:00,2016,12,3,"Sat",2,0.693147180559945
"12/3/2016 3:00",98,85,183,-2,4,"wolkig",2016-12-03 03:00:00,2016,12,3,"Sat",3,1.38629436111989
"12/3/2016 4:00",54,36,90,-3,0,"wolkig",2016-12-03 04:00:00,2016,12,3,"Sat",4,-Inf
"12/3/2016 5:00",39,27,66,-3,4,"Nebel",2016-12-03 05:00:00,2016,12,3,"Sat",5,1.38629436111989
"12/3/2016 6:00",26,16,42,-3,2,"Nebel",2016-12-03 06:00:00,2016,12,3,"Sat",6,0.693147180559945
"12/3/2016 7:00",79,11,90,-2,4,"Nebel",2016-12-03 07:00:00,2016,12,3,"Sat",7,1.38629436111989
"12/3/2016 8:00",186,52,238,-2,2,"wolkig",2016-12-03 08:00:00,2016,12,3,"Sat",8,0.693147180559945
"12/3/2016 9:00",236,121,357,-1,4,"wolkig",2016-12-03 09:00:00,2016,12,3,"Sat",9,1.38629436111989
"12/3/2016 10:00",276,114,390,0,6,"wolkig",2016-12-03 10:00:00,2016,12,3,"Sat",10,1.79175946922805
"12/3/2016 11:00",326,173,499,0,4,"wolkig",2016-12-03 11:00:00,2016,12,3,"Sat",11,1.38629436111989
"12/3/2016 12:00",339,180,519,1,4,"wolkig",2016-12-03 12:00:00,2016,12,3,"Sat",12,1.38629436111989
"12/3/2016 13:00",283,250,533,2,2,"teilweise bewölkt",2016-12-03 13:00:00,2016,12,3,"Sat",13,0.693147180559945
"12/3/2016 14:00",292,260,552,3,4,"teilweise bewölkt",2016-12-03 14:00:00,2016,12,3,"Sat",14,1.38629436111989
"12/3/2016 15:00",305,286,591,2,4,"teilweise bewölkt",2016-12-03 15:00:00,2016,12,3,"Sat",15,1.38629436111989
"12/3/2016 16:00",255,267,522,0,2,"Nebel",2016-12-03 16:00:00,2016,12,3,"Sat",16,0.693147180559945
"12/3/2016 17:00",237,271,508,-2,0,"Nebel",2016-12-03 17:00:00,2016,12,3,"Sat",17,-Inf
"12/3/2016 18:00",222,271,493,-2,0,"Nebel",2016-12-03 18:00:00,2016,12,3,"Sat",18,-Inf
"12/3/2016 19:00",215,225,440,-3,0,"Nebel",2016-12-03 19:00:00,2016,12,3,"Sat",19,-Inf
"12/3/2016 20:00",143,247,390,-3,0,"Nebel",2016-12-03 20:00:00,2016,12,3,"Sat",20,-Inf
"12/3/2016 21:00",99,248,347,-4,4,"Nebel",2016-12-03 21:00:00,2016,12,3,"Sat",21,1.38629436111989
"12/3/2016 22:00",63,195,258,-4,0,"Nebel",2016-12-03 22:00:00,2016,12,3,"Sat",22,-Inf
"12/3/2016 23:00",58,187,245,-4,0,"Nebel",2016-12-03 23:00:00,2016,12,3,"Sat",23,-Inf
"12/4/2016 0:00",82,125,207,-5,4,"Nebel",2016-12-04 00:00:00,2016,12,4,"Sun",0,1.38629436111989
"12/4/2016 1:00",58,136,194,-5,4,"Nebel",2016-12-04 01:00:00,2016,12,4,"Sun",1,1.38629436111989
"12/4/2016 2:00",51,100,151,-4,2,"Nebel",2016-12-04 02:00:00,2016,12,4,"Sun",2,0.693147180559945
"12/4/2016 3:00",33,81,114,-5,2,"Nebel",2016-12-04 03:00:00,2016,12,4,"Sun",3,0.693147180559945
"12/4/2016 4:00",18,47,65,-6,4,"Nebel",2016-12-04 04:00:00,2016,12,4,"Sun",4,1.38629436111989
"12/4/2016 5:00",7,39,46,-5,6,"Nebel",2016-12-04 05:00:00,2016,12,4,"Sun",5,1.79175946922805
"12/4/2016 6:00",16,14,30,-6,4,"Nebel",2016-12-04 06:00:00,2016,12,4,"Sun",6,1.38629436111989
"12/4/2016 7:00",16,15,31,-6,2,"Nebel",2016-12-04 07:00:00,2016,12,4,"Sun",7,0.693147180559945
"12/4/2016 8:00",44,25,69,-6,2,"Klarer Himmel",2016-12-04 08:00:00,2016,12,4,"Sun",8,0.693147180559945
"12/4/2016 9:00",125,48,173,-3,0,"Klarer Himmel",2016-12-04 09:00:00,2016,12,4,"Sun",9,-Inf
"12/4/2016 10:00",176,83,259,-1,0,"Klarer Himmel",2016-12-04 10:00:00,2016,12,4,"Sun",10,-Inf
"12/4/2016 11:00",148,103,251,1,4,"Klarer Himmel",2016-12-04 11:00:00,2016,12,4,"Sun",11,1.38629436111989
"12/4/2016 12:00",171,113,284,3,4,"Klarer Himmel",2016-12-04 12:00:00,2016,12,4,"Sun",12,1.38629436111989
"12/4/2016 13:00",172,138,310,5,6,"Klarer Himmel",2016-12-04 13:00:00,2016,12,4,"Sun",13,1.79175946922805
"12/4/2016 14:00",225,184,409,5,4,"Klarer Himmel",2016-12-04 14:00:00,2016,12,4,"Sun",14,1.38629436111989
"12/4/2016 15:00",223,202,425,4,4,"Klarer Himmel",2016-12-04 15:00:00,2016,12,4,"Sun",15,1.38629436111989
"12/4/2016 16:00",170,205,375,0,6,"Klarer Himmel",2016-12-04 16:00:00,2016,12,4,"Sun",16,1.79175946922805
"12/4/2016 17:00",166,238,404,-2,4,"Klarer Himmel",2016-12-04 17:00:00,2016,12,4,"Sun",17,1.38629436111989
"12/4/2016 18:00",157,232,389,-2,6,"Klarer Himmel",2016-12-04 18:00:00,2016,12,4,"Sun",18,1.79175946922805
"12/4/2016 19:00",110,212,322,-2,6,"Klarer Himmel",2016-12-04 19:00:00,2016,12,4,"Sun",19,1.79175946922805
"12/4/2016 20:00",69,167,236,0,4,"Klarer Himmel",2016-12-04 20:00:00,2016,12,4,"Sun",20,1.38629436111989
"12/4/2016 21:00",51,112,163,-1,4,"Klarer Himmel",2016-12-04 21:00:00,2016,12,4,"Sun",21,1.38629436111989
"12/4/2016 22:00",47,134,181,-2,6,"Klarer Himmel",2016-12-04 22:00:00,2016,12,4,"Sun",22,1.79175946922805
"12/4/2016 23:00",31,60,91,-4,2,"Klarer Himmel",2016-12-04 23:00:00,2016,12,4,"Sun",23,0.693147180559945
"12/5/2016 0:00",9,30,39,-4,4,"Klarer Himmel",2016-12-05 00:00:00,2016,12,5,"Mon",0,1.38629436111989
"12/5/2016 1:00",13,20,33,-4,4,"Klarer Himmel",2016-12-05 01:00:00,2016,12,5,"Mon",1,1.38629436111989
"12/5/2016 2:00",1,5,6,-4,2,"Klarer Himmel",2016-12-05 02:00:00,2016,12,5,"Mon",2,0.693147180559945
"12/5/2016 3:00",1,3,4,-4,4,"Klarer Himmel",2016-12-05 03:00:00,2016,12,5,"Mon",3,1.38629436111989
"12/5/2016 4:00",5,5,10,-5,2,"Klarer Himmel",2016-12-05 04:00:00,2016,12,5,"Mon",4,0.693147180559945
"12/5/2016 5:00",24,21,45,-6,4,"Klarer Himmel",2016-12-05 05:00:00,2016,12,5,"Mon",5,1.38629436111989
"12/5/2016 6:00",105,49,154,-7,2,"Klarer Himmel",2016-12-05 06:00:00,2016,12,5,"Mon",6,0.693147180559945
"12/5/2016 7:00",396,272,668,-6,0,"Klarer Himmel",2016-12-05 07:00:00,2016,12,5,"Mon",7,-Inf
"12/5/2016 8:00",622,450,1072,-7,2,"Klarer Himmel",2016-12-05 08:00:00,2016,12,5,"Mon",8,0.693147180559945
"12/5/2016 9:00",434,451,885,-4,0,"Klarer Himmel",2016-12-05 09:00:00,2016,12,5,"Mon",9,-Inf
"12/5/2016 10:00",514,321,835,0,0,"Klarer Himmel",2016-12-05 10:00:00,2016,12,5,"Mon",10,-Inf
"12/5/2016 11:00",419,502,921,2,4,"Klarer Himmel",2016-12-05 11:00:00,2016,12,5,"Mon",11,1.38629436111989
"12/5/2016 12:00",441,380,821,4,0,"Klarer Himmel",2016-12-05 12:00:00,2016,12,5,"Mon",12,-Inf
"12/5/2016 13:00",528,501,1029,4,2,"Klarer Himmel",2016-12-05 13:00:00,2016,12,5,"Mon",13,0.693147180559945
"12/5/2016 14:00",499,408,907,5,0,"Klarer Himmel",2016-12-05 14:00:00,2016,12,5,"Mon",14,-Inf
"12/5/2016 15:00",591,634,1225,4,0,"Klarer Himmel",2016-12-05 15:00:00,2016,12,5,"Mon",15,-Inf
"12/5/2016 16:00",600,477,1077,-1,0,"Klarer Himmel",2016-12-05 16:00:00,2016,12,5,"Mon",16,-Inf
"12/5/2016 17:00",556,792,1348,-3,0,"Klarer Himmel",2016-12-05 17:00:00,2016,12,5,"Mon",17,-Inf
"12/5/2016 18:00",530,595,1125,-4,0,"Klarer Himmel",2016-12-05 18:00:00,2016,12,5,"Mon",18,-Inf
"12/5/2016 19:00",349,603,952,-4,2,"Klarer Himmel",2016-12-05 19:00:00,2016,12,5,"Mon",19,0.693147180559945
"12/5/2016 20:00",196,439,635,-5,0,"Klarer Himmel",2016-12-05 20:00:00,2016,12,5,"Mon",20,-Inf
"12/5/2016 21:00",138,297,435,-6,0,"Klarer Himmel",2016-12-05 21:00:00,2016,12,5,"Mon",21,-Inf
"12/5/2016 22:00",104,272,376,-6,0,"Nebel",2016-12-05 22:00:00,2016,12,5,"Mon",22,-Inf
"12/5/2016 23:00",65,123,188,-7,0,"Nebel",2016-12-05 23:00:00,2016,12,5,"Mon",23,-Inf
"12/6/2016 0:00",11,61,72,-7,2,"Nebel",2016-12-06 00:00:00,2016,12,6,"Tues",0,0.693147180559945
"12/6/2016 1:00",12,44,56,-7,0,"Nebel",2016-12-06 01:00:00,2016,12,6,"Tues",1,-Inf
"12/6/2016 2:00",5,9,14,-7,4,"Nebel",2016-12-06 02:00:00,2016,12,6,"Tues",2,1.38629436111989
"12/6/2016 3:00",0,8,8,-7,0,"Klarer Himmel",2016-12-06 03:00:00,2016,12,6,"Tues",3,-Inf
"12/6/2016 4:00",6,4,10,-7,2,"Klarer Himmel",2016-12-06 04:00:00,2016,12,6,"Tues",4,0.693147180559945
"12/6/2016 5:00",23,25,48,-7,4,"Klarer Himmel",2016-12-06 05:00:00,2016,12,6,"Tues",5,1.38629436111989
"12/6/2016 6:00",96,46,142,-7,0,"Klarer Himmel",2016-12-06 06:00:00,2016,12,6,"Tues",6,-Inf
"12/6/2016 7:00",368,388,756,-7,2,"Klarer Himmel",2016-12-06 07:00:00,2016,12,6,"Tues",7,0.693147180559945
"12/6/2016 8:00",708,506,1214,-6,4,"Klarer Himmel",2016-12-06 08:00:00,2016,12,6,"Tues",8,1.38629436111989
"12/6/2016 9:00",466,648,1114,-3,4,"Klarer Himmel",2016-12-06 09:00:00,2016,12,6,"Tues",9,1.38629436111989
"12/6/2016 10:00",564,352,916,-1,4,"Klarer Himmel",2016-12-06 10:00:00,2016,12,6,"Tues",10,1.38629436111989
"12/6/2016 11:00",479,530,1009,1,6,"Klarer Himmel",2016-12-06 11:00:00,2016,12,6,"Tues",11,1.79175946922805
"12/6/2016 12:00",635,429,1064,2,6,"Klarer Himmel",2016-12-06 12:00:00,2016,12,6,"Tues",12,1.79175946922805
"12/6/2016 13:00",533,633,1166,3,6,"Klarer Himmel",2016-12-06 13:00:00,2016,12,6,"Tues",13,1.79175946922805
"12/6/2016 14:00",532,443,975,3,4,"Klarer Himmel",2016-12-06 14:00:00,2016,12,6,"Tues",14,1.38629436111989
"12/6/2016 15:00",664,607,1271,2,2,"Klarer Himmel",2016-12-06 15:00:00,2016,12,6,"Tues",15,0.693147180559945
"12/6/2016 16:00",607,518,1125,0,4,"Klarer Himmel",2016-12-06 16:00:00,2016,12,6,"Tues",16,1.38629436111989
"12/6/2016 17:00",565,752,1317,0,6,"Klarer Himmel",2016-12-06 17:00:00,2016,12,6,"Tues",17,1.79175946922805
"12/6/2016 18:00",521,563,1084,0,6,"Klarer Himmel",2016-12-06 18:00:00,2016,12,6,"Tues",18,1.79175946922805
"12/6/2016 19:00",395,594,989,-1,6,"Klarer Himmel",2016-12-06 19:00:00,2016,12,6,"Tues",19,1.79175946922805
"12/6/2016 20:00",200,452,652,-2,2,"Klarer Himmel",2016-12-06 20:00:00,2016,12,6,"Tues",20,0.693147180559945
"12/6/2016 21:00",128,383,511,-1,6,"Klarer Himmel",2016-12-06 21:00:00,2016,12,6,"Tues",21,1.79175946922805
"12/6/2016 22:00",136,333,469,-2,7,"Klarer Himmel",2016-12-06 22:00:00,2016,12,6,"Tues",22,1.94591014905531
"12/6/2016 23:00",43,180,223,-1,6,"Klarer Himmel",2016-12-06 23:00:00,2016,12,6,"Tues",23,1.79175946922805
"12/7/2016 0:00",28,74,102,-2,6,"Klarer Himmel",2016-12-07 00:00:00,2016,12,7,"Wed",0,1.79175946922805
"12/7/2016 1:00",27,44,71,-2,6,"Klarer Himmel",2016-12-07 01:00:00,2016,12,7,"Wed",1,1.79175946922805
"12/7/2016 2:00",10,11,21,-2,6,"Klarer Himmel",2016-12-07 02:00:00,2016,12,7,"Wed",2,1.79175946922805
"12/7/2016 3:00",3,13,16,-2,6,"Klarer Himmel",2016-12-07 03:00:00,2016,12,7,"Wed",3,1.79175946922805
"12/7/2016 4:00",8,11,19,-2,7,"Klarer Himmel",2016-12-07 04:00:00,2016,12,7,"Wed",4,1.94591014905531
"12/7/2016 5:00",27,13,40,-1,7,"Klarer Himmel",2016-12-07 05:00:00,2016,12,7,"Wed",5,1.94591014905531
"12/7/2016 6:00",114,48,162,-1,7,"Klarer Himmel",2016-12-07 06:00:00,2016,12,7,"Wed",6,1.94591014905531
"12/7/2016 7:00",395,343,738,-1,9,"Klarer Himmel",2016-12-07 07:00:00,2016,12,7,"Wed",7,2.19722457733622
"12/7/2016 8:00",702,483,1185,-1,7,"Klarer Himmel",2016-12-07 08:00:00,2016,12,7,"Wed",8,1.94591014905531
"12/7/2016 9:00",462,475,937,0,7,"wolkig",2016-12-07 09:00:00,2016,12,7,"Wed",9,1.94591014905531
"12/7/2016 10:00",534,340,874,1,9,"Klarer Himmel",2016-12-07 10:00:00,2016,12,7,"Wed",10,2.19722457733622
"12/7/2016 11:00",494,449,943,3,9,"Klarer Himmel",2016-12-07 11:00:00,2016,12,7,"Wed",11,2.19722457733622
"12/7/2016 12:00",538,415,953,4,11,"Klarer Himmel",2016-12-07 12:00:00,2016,12,7,"Wed",12,2.39789527279837
"12/7/2016 13:00",587,559,1146,6,6,"Klarer Himmel",2016-12-07 13:00:00,2016,12,7,"Wed",13,1.79175946922805
"12/7/2016 14:00",481,445,926,7,9,"Klarer Himmel",2016-12-07 14:00:00,2016,12,7,"Wed",14,2.19722457733622
"12/7/2016 15:00",551,594,1145,7,9,"Klarer Himmel",2016-12-07 15:00:00,2016,12,7,"Wed",15,2.19722457733622
"12/7/2016 16:00",560,455,1015,7,9,"Klarer Himmel",2016-12-07 16:00:00,2016,12,7,"Wed",16,2.19722457733622
"12/7/2016 17:00",624,664,1288,7,9,"Klarer Himmel",2016-12-07 17:00:00,2016,12,7,"Wed",17,2.19722457733622
"12/7/2016 18:00",590,523,1113,7,9,"Klarer Himmel",2016-12-07 18:00:00,2016,12,7,"Wed",18,2.19722457733622
"12/7/2016 19:00",468,569,1037,8,11,"Klarer Himmel",2016-12-07 19:00:00,2016,12,7,"Wed",19,2.39789527279837
"12/7/2016 20:00",284,500,784,8,11,"Klarer Himmel",2016-12-07 20:00:00,2016,12,7,"Wed",20,2.39789527279837
"12/7/2016 21:00",174,358,532,8,13,"Klarer Himmel",2016-12-07 21:00:00,2016,12,7,"Wed",21,2.56494935746154
"12/7/2016 22:00",146,385,531,8,19,"Klarer Himmel",2016-12-07 22:00:00,2016,12,7,"Wed",22,2.94443897916644
"12/7/2016 23:00",150,207,357,8,17,"Klarer Himmel",2016-12-07 23:00:00,2016,12,7,"Wed",23,2.83321334405622
"12/8/2016 0:00",161,111,272,8,19,"Klarer Himmel",2016-12-08 00:00:00,2016,12,8,"Thurs",0,2.94443897916644
"12/8/2016 1:00",63,91,154,8,17,"Klarer Himmel",2016-12-08 01:00:00,2016,12,8,"Thurs",1,2.83321334405622
"12/8/2016 2:00",12,64,76,8,15,"Klarer Himmel",2016-12-08 02:00:00,2016,12,8,"Thurs",2,2.70805020110221
"12/8/2016 3:00",8,93,101,8,17,"Klarer Himmel",2016-12-08 03:00:00,2016,12,8,"Thurs",3,2.83321334405622
"12/8/2016 4:00",10,81,91,8,15,"Klarer Himmel",2016-12-08 04:00:00,2016,12,8,"Thurs",4,2.70805020110221
"12/8/2016 5:00",36,72,108,8,13,"Klarer Himmel",2016-12-08 05:00:00,2016,12,8,"Thurs",5,2.56494935746154
"12/8/2016 6:00",115,54,169,7,13,"Klarer Himmel",2016-12-08 06:00:00,2016,12,8,"Thurs",6,2.56494935746154
"12/8/2016 7:00",386,319,705,7,15,"Klarer Himmel",2016-12-08 07:00:00,2016,12,8,"Thurs",7,2.70805020110221
"12/8/2016 8:00",646,477,1123,7,17,"Klarer Himmel",2016-12-08 08:00:00,2016,12,8,"Thurs",8,2.83321334405622
"12/8/2016 9:00",574,540,1114,8,19,"Klarer Himmel",2016-12-08 09:00:00,2016,12,8,"Thurs",9,2.94443897916644
"12/8/2016 10:00",628,323,951,9,22,"Klarer Himmel",2016-12-08 10:00:00,2016,12,8,"Thurs",10,3.09104245335832
"12/8/2016 11:00",467,492,959,9,19,"Klarer Himmel",2016-12-08 11:00:00,2016,12,8,"Thurs",11,2.94443897916644
"12/8/2016 12:00",534,423,957,10,15,"Klarer Himmel",2016-12-08 12:00:00,2016,12,8,"Thurs",12,2.70805020110221
"12/8/2016 13:00",580,530,1110,9,13,"Klarer Himmel",2016-12-08 13:00:00,2016,12,8,"Thurs",13,2.56494935746154
"12/8/2016 14:00",517,497,1014,9,13,"Klarer Himmel",2016-12-08 14:00:00,2016,12,8,"Thurs",14,2.56494935746154
"12/8/2016 15:00",589,615,1204,9,13,"Klarer Himmel",2016-12-08 15:00:00,2016,12,8,"Thurs",15,2.56494935746154
"12/8/2016 16:00",592,543,1135,8,11,"Klarer Himmel",2016-12-08 16:00:00,2016,12,8,"Thurs",16,2.39789527279837
"12/8/2016 17:00",671,571,1242,8,13,"Klarer Himmel",2016-12-08 17:00:00,2016,12,8,"Thurs",17,2.56494935746154
"12/8/2016 18:00",569,569,1138,8,13,"Klarer Himmel",2016-12-08 18:00:00,2016,12,8,"Thurs",18,2.56494935746154
"12/8/2016 19:00",392,580,972,8,19,"wolkig",2016-12-08 19:00:00,2016,12,8,"Thurs",19,2.94443897916644
"12/8/2016 20:00",235,386,621,8,17,"wolkig",2016-12-08 20:00:00,2016,12,8,"Thurs",20,2.83321334405622
"12/8/2016 21:00",186,329,515,7,19,"Regen",2016-12-08 21:00:00,2016,12,8,"Thurs",21,2.94443897916644
"12/8/2016 22:00",152,298,450,7,15,"Regen",2016-12-08 22:00:00,2016,12,8,"Thurs",22,2.70805020110221
"12/8/2016 23:00",104,186,290,7,13,"Regen",2016-12-08 23:00:00,2016,12,8,"Thurs",23,2.56494935746154
"12/9/2016 0:00",62,133,195,7,15,"wolkig",2016-12-09 00:00:00,2016,12,9,"Fri",0,2.70805020110221
"12/9/2016 1:00",47,74,121,7,17,"Regen",2016-12-09 01:00:00,2016,12,9,"Fri",1,2.83321334405622
"12/9/2016 2:00",10,62,72,7,17,"Regen",2016-12-09 02:00:00,2016,12,9,"Fri",2,2.83321334405622
"12/9/2016 3:00",3,18,21,8,15,"Regen",2016-12-09 03:00:00,2016,12,9,"Fri",3,2.70805020110221
"12/9/2016 4:00",7,21,28,8,20,"wolkig",2016-12-09 04:00:00,2016,12,9,"Fri",4,2.99573227355399
"12/9/2016 5:00",25,29,54,8,19,"Regen",2016-12-09 05:00:00,2016,12,9,"Fri",5,2.94443897916644
"12/9/2016 6:00",90,39,129,8,17,"Regen",2016-12-09 06:00:00,2016,12,9,"Fri",6,2.83321334405622
"12/9/2016 7:00",378,284,662,9,17,"wolkig",2016-12-09 07:00:00,2016,12,9,"Fri",7,2.83321334405622
"12/9/2016 8:00",526,407,933,9,19,"wolkig",2016-12-09 08:00:00,2016,12,9,"Fri",8,2.94443897916644
"12/9/2016 9:00",453,418,871,9,15,"wolkig",2016-12-09 09:00:00,2016,12,9,"Fri",9,2.70805020110221
"12/9/2016 10:00",565,287,852,9,15,"wolkig",2016-12-09 10:00:00,2016,12,9,"Fri",10,2.70805020110221
"12/9/2016 11:00",517,326,843,9,11,"wolkig",2016-12-09 11:00:00,2016,12,9,"Fri",11,2.39789527279837
"12/9/2016 12:00",561,325,886,9,13,"wolkig",2016-12-09 12:00:00,2016,12,9,"Fri",12,2.56494935746154
"12/9/2016 13:00",478,525,1003,9,13,"wolkig",2016-12-09 13:00:00,2016,12,9,"Fri",13,2.56494935746154
"12/9/2016 14:00",452,456,908,9,11,"wolkig",2016-12-09 14:00:00,2016,12,9,"Fri",14,2.39789527279837
"12/9/2016 15:00",458,364,822,9,9,"Regen",2016-12-09 15:00:00,2016,12,9,"Fri",15,2.19722457733622
"12/9/2016 16:00",407,386,793,10,13,"wolkig",2016-12-09 16:00:00,2016,12,9,"Fri",16,2.56494935746154
"12/9/2016 17:00",441,432,873,9,7,"wolkig",2016-12-09 17:00:00,2016,12,9,"Fri",17,1.94591014905531
"12/9/2016 18:00",474,378,852,10,13,"wolkig",2016-12-09 18:00:00,2016,12,9,"Fri",18,2.56494935746154
"12/9/2016 19:00",351,329,680,10,15,"wolkig",2016-12-09 19:00:00,2016,12,9,"Fri",19,2.70805020110221
"12/9/2016 20:00",203,253,456,9,13,"Klarer Himmel",2016-12-09 20:00:00,2016,12,9,"Fri",20,2.56494935746154
"12/9/2016 21:00",150,289,439,9,13,"Klarer Himmel",2016-12-09 21:00:00,2016,12,9,"Fri",21,2.56494935746154
"12/9/2016 22:00",145,255,400,9,11,"Klarer Himmel",2016-12-09 22:00:00,2016,12,9,"Fri",22,2.39789527279837
"12/9/2016 23:00",96,210,306,9,11,"Klarer Himmel",2016-12-09 23:00:00,2016,12,9,"Fri",23,2.39789527279837
"12/10/2016 0:00",80,160,240,9,9,"Klarer Himmel",2016-12-10 00:00:00,2016,12,10,"Sat",0,2.19722457733622
"12/10/2016 1:00",93,169,262,8,11,"Klarer Himmel",2016-12-10 01:00:00,2016,12,10,"Sat",1,2.39789527279837
"12/10/2016 2:00",44,119,163,8,9,"Klarer Himmel",2016-12-10 02:00:00,2016,12,10,"Sat",2,2.19722457733622
"12/10/2016 3:00",29,104,133,8,15,"Klarer Himmel",2016-12-10 03:00:00,2016,12,10,"Sat",3,2.70805020110221
"12/10/2016 4:00",18,66,84,8,15,"Klarer Himmel",2016-12-10 04:00:00,2016,12,10,"Sat",4,2.70805020110221
"12/10/2016 5:00",27,55,82,8,13,"Klarer Himmel",2016-12-10 05:00:00,2016,12,10,"Sat",5,2.56494935746154
"12/10/2016 6:00",19,33,52,7,15,"Klarer Himmel",2016-12-10 06:00:00,2016,12,10,"Sat",6,2.70805020110221
"12/10/2016 7:00",66,18,84,8,17,"Klarer Himmel",2016-12-10 07:00:00,2016,12,10,"Sat",7,2.83321334405622
"12/10/2016 8:00",134,76,210,7,13,"Klarer Himmel",2016-12-10 08:00:00,2016,12,10,"Sat",8,2.56494935746154
"12/10/2016 9:00",282,102,384,8,11,"wolkig",2016-12-10 09:00:00,2016,12,10,"Sat",9,2.39789527279837
"12/10/2016 10:00",304,119,423,8,13,"wolkig",2016-12-10 10:00:00,2016,12,10,"Sat",10,2.56494935746154
"12/10/2016 11:00",363,153,516,8,19,"wolkig",2016-12-10 11:00:00,2016,12,10,"Sat",11,2.94443897916644
"12/10/2016 12:00",386,216,602,8,19,"Regen",2016-12-10 12:00:00,2016,12,10,"Sat",12,2.94443897916644
"12/10/2016 13:00",318,255,573,7,13,"Regen",2016-12-10 13:00:00,2016,12,10,"Sat",13,2.56494935746154
"12/10/2016 14:00",343,309,652,7,13,"Regen",2016-12-10 14:00:00,2016,12,10,"Sat",14,2.56494935746154
"12/10/2016 15:00",227,248,475,7,11,"Regen",2016-12-10 15:00:00,2016,12,10,"Sat",15,2.39789527279837
"12/10/2016 16:00",211,305,516,7,11,"Regen",2016-12-10 16:00:00,2016,12,10,"Sat",16,2.39789527279837
"12/10/2016 17:00",201,244,445,7,7,NA,2016-12-10 17:00:00,2016,12,10,"Sat",17,1.94591014905531
"12/10/2016 18:00",193,266,459,7,7,"Regen",2016-12-10 18:00:00,2016,12,10,"Sat",18,1.94591014905531
"12/10/2016 19:00",210,233,443,8,9,"Regen",2016-12-10 19:00:00,2016,12,10,"Sat",19,2.19722457733622
"12/10/2016 20:00",147,180,327,8,9,"Regen",2016-12-10 20:00:00,2016,12,10,"Sat",20,2.19722457733622
"12/10/2016 21:00",120,158,278,8,9,"Regen",2016-12-10 21:00:00,2016,12,10,"Sat",21,2.19722457733622
"12/10/2016 22:00",97,160,257,8,9,"Regen",2016-12-10 22:00:00,2016,12,10,"Sat",22,2.19722457733622
"12/10/2016 23:00",50,145,195,9,11,"Regen",2016-12-10 23:00:00,2016,12,10,"Sat",23,2.39789527279837
"12/11/2016 0:00",56,127,183,9,20,"Regen",2016-12-11 00:00:00,2016,12,11,"Sun",0,2.99573227355399
"12/11/2016 1:00",70,136,206,9,20,"Regen",2016-12-11 01:00:00,2016,12,11,"Sun",1,2.99573227355399
"12/11/2016 2:00",41,78,119,9,26,"Regen",2016-12-11 02:00:00,2016,12,11,"Sun",2,3.25809653802148
"12/11/2016 3:00",12,68,80,9,26,"Regen",2016-12-11 03:00:00,2016,12,11,"Sun",3,3.25809653802148
"12/11/2016 4:00",14,37,51,9,32,"Regen",2016-12-11 04:00:00,2016,12,11,"Sun",4,3.46573590279973
"12/11/2016 5:00",10,37,47,9,35,"Regen",2016-12-11 05:00:00,2016,12,11,"Sun",5,3.55534806148941
"12/11/2016 6:00",19,19,38,8,24,"wolkig",2016-12-11 06:00:00,2016,12,11,"Sun",6,3.17805383034795
"12/11/2016 7:00",21,9,30,7,22,"wolkig",2016-12-11 07:00:00,2016,12,11,"Sun",7,3.09104245335832
"12/11/2016 8:00",38,23,61,7,19,"wolkig",2016-12-11 08:00:00,2016,12,11,"Sun",8,2.94443897916644
"12/11/2016 9:00",117,56,173,7,20,"wolkig",2016-12-11 09:00:00,2016,12,11,"Sun",9,2.99573227355399
"12/11/2016 10:00",156,60,216,8,22,"wolkig",2016-12-11 10:00:00,2016,12,11,"Sun",10,3.09104245335832
"12/11/2016 11:00",152,66,218,9,24,"wolkig",2016-12-11 11:00:00,2016,12,11,"Sun",11,3.17805383034795
"12/11/2016 12:00",151,127,278,9,28,"wolkig",2016-12-11 12:00:00,2016,12,11,"Sun",12,3.3322045101752
"12/11/2016 13:00",166,132,298,9,26,"wolkig",2016-12-11 13:00:00,2016,12,11,"Sun",13,3.25809653802148
"12/11/2016 14:00",202,152,354,8,22,"wolkig",2016-12-11 14:00:00,2016,12,11,"Sun",14,3.09104245335832
"12/11/2016 15:00",205,161,366,8,15,"Regen",2016-12-11 15:00:00,2016,12,11,"Sun",15,2.70805020110221
